,Scoring,Start,Start_Frame,Stop,Stop_Frame,Subject,Behaviour,Value,Partner,Initiation,Termination,_event,_interaction_subject_id,_percentage_start,_percentage_stop,_scope,_scoring_id,_social,_subject_id,_type,_type_name,_value,_value_color,_variable_id
17,1816_C3_696_4wk,281.6,8448,301.26666666666665,9038.0,1,Investigating,Right Object,,,,False,,0.8321513002364066,0.89026792750197,3,64,0,54,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,520,#004080,516
18,1816_C3_696_4wk,302.26666666666665,9068,309.7,9291.0,1,Investigating,Right Object,,,,False,,0.8932230102442869,0.9151891252955082,3,64,0,54,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,520,#004080,516
19,1816_C3_696_4wk,311.6,9348,327.46666666666664,9824.0,1,Investigating,Right Object,,,,False,,0.9208037825059102,0.9676910953506698,3,64,0,54,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,520,#004080,516
20,1816_C3_696_4wk,336.4,10092,,,1,Start/End,End,,,,True,,0.9940898345153665,0.9940898345153665,3,64,0,54,LOOPY_scoring_event_nonsocial,Nonsocial Event,523,#e80000,517
0,1816_C3_695_4wk,3.066666666666667,92,,,1,Start/End,Start,,,,True,,0.008509064002959674,0.008509064002959674,3,65,0,54,LOOPY_scoring_event_nonsocial,Nonsocial Event,522,#00c600,517
1,1816_C3_695_4wk,7.266666666666667,218,9.3,279.0,1,Investigating,Left Object,,,,False,,0.020162782093969663,0.025804661487236404,3,65,0,54,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,519,#ff8040,516
2,1816_C3_695_4wk,11.8,354,13.0,390.0,1,Investigating,Right Object,,,,False,,0.032741398446170925,0.03607103218645949,3,65,0,54,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,520,#004080,516
3,1816_C3_695_4wk,14.966666666666667,449,15.933333333333334,478.0,1,Investigating,Left Object,,,,False,,0.04152793192748798,0.04421013688494266,3,65,0,54,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,519,#ff8040,516
4,1816_C3_695_4wk,30.3,909,33.1,993.0,1,Investigating,Left Object,,,,False,,0.08407325194228635,0.09184239733629301,3,65,0,54,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,519,#ff8040,516
5,1816_C3_695_4wk,55.56666666666667,1667,59.266666666666666,1778.0,1,Investigating,Left Object,,,,False,,0.15418054014058455,0.16444691083980761,3,65,0,54,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,519,#ff8040,516
6,1816_C3_695_4wk,81.56666666666666,2447,82.63333333333334,2479.0,1,Investigating,Left Object,,,,False,,0.22632260451350353,0.22928227894931558,3,65,0,54,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,519,#ff8040,516
7,1816_C3_695_4wk,88.03333333333333,2641,88.46666666666667,2654.0,1,Investigating,Left Object,,,,False,,0.24426563078061414,0.2454679985201628,3,65,0,54,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,519,#ff8040,516
8,1816_C3_695_4wk,92.16666666666667,2765,92.73333333333333,2782.0,1,Investigating,Right Object,,,,False,,0.25573436921938586,0.257306696263411,3,65,0,54,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,520,#004080,516
9,1816_C3_695_4wk,94.13333333333334,2824,98.36666666666666,2951.0,1,Investigating,Left Object,,,,False,,0.26119126896041434,0.2729374768775435,3,65,0,54,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,519,#ff8040,516
10,1816_C3_695_4wk,99.7,2991,100.16666666666667,3005.0,1,Investigating,Left Object,,,,False,,0.2766370699223085,0.27793192748797635,3,65,0,54,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,519,#ff8040,516
11,1816_C3_695_4wk,107.53333333333333,3226,111.4,3342.0,1,Investigating,Right Object,,,,False,,0.2983721790603034,0.3091009988901221,3,65,0,54,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,520,#004080,516
12,1816_C3_695_4wk,134.36666666666667,4031,134.93333333333334,4048.0,1,Investigating,Right Object,,,,False,,0.37282648908620053,0.3743988161302257,3,65,0,54,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,520,#004080,516
13,1816_C3_695_4wk,138.6,4158,141.73333333333332,4252.0,1,Investigating,Right Object,,,,False,,0.38457269700332963,0.39326674065852757,3,65,0,54,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,520,#004080,516
14,1816_C3_695_4wk,142.86666666666667,4286,144.13333333333333,4324.0,1,Investigating,Left Object,,,,False,,0.3964113947465779,0.39992600813910467,3,65,0,54,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,519,#ff8040,516
15,1816_C3_695_4wk,145.9,4377,156.1,4683.0,1,Investigating,Left Object,,,,False,,0.40482796892341844,0.43312985571587126,3,65,0,54,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,519,#ff8040,516
16,1816_C3_695_4wk,184.66666666666666,5540,202.1,6063.0,1,Investigating,Left Object,,,,False,,0.512393636699963,0.5607658157602664,3,65,0,54,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,519,#ff8040,516
17,1816_C3_695_4wk,203.3,6099,221.36666666666667,6641.0,1,Investigating,Right Object,,,,False,,0.5640954495005549,0.6142249352571217,3,65,0,54,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,520,#004080,516
18,1816_C3_695_4wk,250.5,7515,256.0,7680.0,1,Investigating,Left Object,,,,False,,0.6950610432852387,0.7103218645948945,3,65,0,54,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,519,#ff8040,516
19,1816_C3_695_4wk,258.03333333333336,7741,258.3666666666667,7751.0,1,Investigating,Left Object,,,,False,,0.7159637439881613,0.7168886422493526,3,65,0,54,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,519,#ff8040,516
20,1816_C3_695_4wk,260.4,7812,282.9,8487.0,1,Investigating,Left Object,,,,False,,0.7225305216426193,0.7849611542730299,3,65,0,54,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,519,#ff8040,516
21,1816_C3_695_4wk,284.56666666666666,8537,285.43333333333334,8563.0,1,Investigating,Left Object,,,,False,,0.7895856455789864,0.7919903810580836,3,65,0,54,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,519,#ff8040,516
22,1816_C3_695_4wk,286.43333333333334,8593,291.73333333333335,8752.0,1,Investigating,Left Object,,,,False,,0.7947650758416575,0.8094709581945986,3,65,0,54,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,519,#ff8040,516
23,1816_C3_695_4wk,297.5,8925,299.3666666666667,8981.0,1,Investigating,Left Object,,,,False,,0.8254716981132075,0.8306511283758786,3,65,0,54,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,519,#ff8040,516
24,1816_C3_695_4wk,318.06666666666666,9542,328.3333333333333,9850.0,1,Investigating,Left Object,,,,False,,0.8825379208287089,0.9110247872734,3,65,0,54,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,519,#ff8040,516
25,1816_C3_695_4wk,357.96666666666664,10739,,,1,Start/End,End,,,,True,,0.9932482426933037,0.9932482426933037,3,65,0,54,LOOPY_scoring_event_nonsocial,Nonsocial Event,523,#e80000,517
0,1815_C4_862_4wk,0.7666666666666667,23,,,1,Start/End,Start,,,,True,,0.002152348867677335,0.002152348867677335,3,66,0,54,LOOPY_scoring_event_nonsocial,Nonsocial Event,522,#00c600,517
1,1815_C4_862_4wk,33.6,1008,36.53333333333333,1096.0,1,Investigating,Left Object,,,,False,,0.09432902863559797,0.10256410256410256,3,66,0,54,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,519,#ff8040,516
2,1815_C4_862_4wk,44.53333333333333,1336,45.46666666666667,1364.0,1,Investigating,Left Object,,,,False,,0.1250233950963878,0.12764364589182106,3,66,0,54,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,519,#ff8040,516
3,1815_C4_862_4wk,56.166666666666664,1685,77.83333333333333,2335.0,1,Investigating,Right Object,,,,False,,0.15768294965375257,0.21851020026202508,3,66,0,54,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,520,#004080,516
4,1815_C4_862_4wk,79.73333333333333,2392,82.83333333333333,2485.0,1,Investigating,Right Object,,,,False,,0.22384428223844283,0.23254725809470336,3,66,0,54,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,520,#004080,516
5,1815_C4_862_4wk,84.6,2538,85.3,2559.0,1,Investigating,Right Object,,,,False,,0.23750701852891634,0.2394722066254913,3,66,0,54,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,520,#004080,516
6,1815_C4_862_4wk,85.83333333333333,2575,101.23333333333333,3037.0,1,Investigating,Right Object,,,,False,,0.24096949279431032,0.2842036309189594,3,66,0,54,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,520,#004080,516
7,1815_C4_862_4wk,102.9,3087,107.5,3225.0,1,Investigating,Right Object,,,,False,,0.2888826501965188,0.30179674340258283,3,66,0,54,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,520,#004080,516
8,1815_C4_862_4wk,109.7,3291,135.3,4059.0,1,Investigating,Right Object,,,,False,,0.30797304884896126,0.379842784952274,3,66,0,54,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,520,#004080,516
9,1815_C4_862_4wk,139.0,4170,144.56666666666666,4337.0,1,Investigating,Right Object,,,,False,,0.3902302077484559,0.4058581321355044,3,66,0,54,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,520,#004080,516
10,1815_C4_862_4wk,147.96666666666667,4439,151.36666666666667,4541.0,1,Investigating,Right Object,,,,False,,0.41540333146172564,0.42494853078794687,3,66,0,54,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,520,#004080,516
11,1815_C4_862_4wk,152.8,4584,154.4,4632.0,1,Investigating,Right Object,,,,False,,0.42897248736664795,0.433464345873105,3,66,0,54,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,520,#004080,516
12,1815_C4_862_4wk,154.76666666666668,4643,211.16666666666666,6335.0,1,Investigating,Right Object,,,,False,,0.4344937301141681,0.5928317424667789,3,66,0,54,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,520,#004080,516
13,1815_C4_862_4wk,215.1,6453,264.9,7947.0,1,Investigating,Left Object,,,,False,,0.6038742279618192,0.7436833239752948,3,66,0,54,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,519,#ff8040,516
14,1815_C4_862_4wk,268.2,8046,282.3666666666667,8471.0,1,Investigating,Left Object,,,,False,,0.7529477821448625,0.7927194460041176,3,66,0,54,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,519,#ff8040,516
15,1815_C4_862_4wk,286.26666666666665,8588,296.56666666666666,8897.0,1,Investigating,Right Object,,,,False,,0.8036683511136066,0.8325846902489238,3,66,0,54,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,520,#004080,516
16,1815_C4_862_4wk,298.93333333333334,8968,331.8,9954.0,1,Investigating,Left Object,,,,False,,0.8392288976230582,0.93149915777653,3,66,0,54,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,519,#ff8040,516
17,1815_C4_862_4wk,336.06666666666666,10082,341.26666666666665,10238.0,1,Investigating,Left Object,,,,False,,0.9434774471270821,0.9580759872730675,3,66,0,54,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,519,#ff8040,516
18,1815_C4_862_4wk,353.23333333333335,10597,,,1,Start/End,End,,,,True,,0.9916713456859442,0.9916713456859442,3,66,0,54,LOOPY_scoring_event_nonsocial,Nonsocial Event,523,#e80000,517
0,1815_C4_529_4wk,4.266666666666667,128,,,1,Start/End,Start,,,,True,,0.012619540569851128,0.012619540569851128,3,82,0,54,LOOPY_scoring_event_nonsocial,Nonsocial Event,522,#00c600,517
1,1815_C4_529_4wk,15.966666666666667,479,37.166666666666664,1115.0,1,Investigating,Right Object,,,,False,,0.04722468697623977,0.10992802918268757,3,82,0,54,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,520,#004080,516
2,1815_C4_529_4wk,38.36666666666667,1151,64.86666666666666,1946.0,1,Investigating,Right Object,,,,False,,0.1134772749679582,0.19185645272601795,3,82,0,54,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,520,#004080,516
3,1815_C4_529_4wk,68.23333333333333,2047,101.86666666666666,3056.0,1,Investigating,Right Object,,,,False,,0.2018140589569161,0.3012915311051957,3,82,0,54,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,520,#004080,516
4,1815_C4_529_4wk,105.76666666666667,3173,114.3,3429.0,1,Investigating,Right Object,,,,False,,0.31282657990732526,0.3380656610470275,3,82,0,54,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,520,#004080,516
5,1815_C4_529_4wk,116.0,3480,132.63333333333333,3979.0,1,Investigating,Right Object,,,,False,,0.3430937592428276,0.3922902494331066,3,82,0,54,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,520,#004080,516
6,1815_C4_529_4wk,136.06666666666666,4082,156.66666666666666,4700.0,1,Investigating,Left Object,,,,False,,0.40244503598540865,0.46337375529922115,3,82,0,54,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,519,#ff8040,516
7,1815_C4_529_4wk,158.63333333333333,4759,160.1,4803.0,1,Investigating,Right Object,,,,False,,0.4691905747806369,0.4735285418515232,3,82,0,54,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,520,#004080,516
8,1815_C4_529_4wk,162.13333333333333,4864,165.13333333333333,4954.0,1,Investigating,Left Object,,,,False,,0.4795425416543429,0.48841565611751947,3,82,0,54,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,519,#ff8040,516
9,1815_C4_529_4wk,167.2,5016,168.53333333333333,5056.0,1,Investigating,Right Object,,,,False,,0.4945282460810411,0.4984718525091196,3,82,0,54,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,520,#004080,516
10,1815_C4_529_4wk,172.26666666666668,5168,174.53333333333333,5236.0,1,Investigating,Left Object,,,,False,,0.5095139505077393,0.5162180814354728,3,82,0,54,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,519,#ff8040,516
11,1815_C4_529_4wk,178.16666666666666,5345,178.5,5355.0,1,Investigating,Left Object,,,,False,,0.5269644089519866,0.5279503105590062,3,82,0,54,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,519,#ff8040,516
12,1815_C4_529_4wk,186.6,5598,193.4,5802.0,1,Investigating,Left Object,,,,False,,0.551907719609583,0.5720201123927832,3,82,0,54,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,519,#ff8040,516
13,1815_C4_529_4wk,195.43333333333334,5863,196.63333333333333,5899.0,1,Investigating,Right Object,,,,False,,0.5780341121956029,0.5815833579808735,3,82,0,54,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,520,#004080,516
14,1815_C4_529_4wk,199.76666666666668,5993,207.46666666666667,6224.0,1,Investigating,Right Object,,,,False,,0.5908508330868579,0.6136251602090111,3,82,0,54,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,520,#004080,516
15,1815_C4_529_4wk,207.63333333333333,6229,210.16666666666666,6305.0,1,Investigating,Right Object,,,,False,,0.6141181110125209,0.6216109632258701,3,82,0,54,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,520,#004080,516
16,1815_C4_529_4wk,213.56666666666666,6407,214.83333333333334,6445.0,1,Investigating,Left Object,,,,False,,0.6316671596174702,0.6354135857241447,3,82,0,54,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,519,#ff8040,516
17,1815_C4_529_4wk,215.93333333333334,6478,217.2,6516.0,1,Investigating,Right Object,,,,False,,0.6386670610273095,0.642413487133984,3,82,0,54,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,520,#004080,516
18,1815_C4_529_4wk,221.46666666666667,6644,225.7,6771.0,1,Investigating,Left Object,,,,False,,0.6550330277038352,0.6675539781129843,3,82,0,54,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,519,#ff8040,516
19,1815_C4_529_4wk,226.63333333333333,6799,228.43333333333334,6853.0,1,Investigating,Left Object,,,,False,,0.6703145026126393,0.6756383712905452,3,82,0,54,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,519,#ff8040,516
20,1815_C4_529_4wk,242.33333333333334,7270,244.23333333333332,7327.0,1,Investigating,Right Object,,,,False,,0.7167504683032634,0.7223701074632751,3,82,0,54,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,520,#004080,516
21,1815_C4_529_4wk,245.33333333333334,7360,245.96666666666667,7379.0,1,Investigating,Left Object,,,,False,,0.7256235827664399,0.7274967958197772,3,82,0,54,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,519,#ff8040,516
22,1815_C4_529_4wk,279.1,8373,289.5,8685.0,1,Investigating,Left Object,,,,False,,0.8254954155575274,0.8562555456965395,3,82,0,54,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,519,#ff8040,516
23,1815_C4_529_4wk,290.93333333333334,8728,291.93333333333334,8758.0,1,Investigating,Right Object,,,,False,,0.8604949226067239,0.8634526274277827,3,82,0,54,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,520,#004080,516
24,1815_C4_529_4wk,298.8333333333333,8965,299.46666666666664,8984.0,1,Investigating,Left Object,,,,False,,0.8838607906930889,0.8857340037464261,3,82,0,54,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,519,#ff8040,516
25,1815_C4_529_4wk,305.3,9159,305.7,9171.0,1,Investigating,Right Object,,,,False,,0.9029872818692695,0.904170363797693,3,82,0,54,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,520,#004080,516
26,1815_C4_529_4wk,306.3333333333333,9190,306.73333333333335,9202.0,1,Investigating,Left Object,,,,False,,0.9060435768510303,0.9072266587794539,3,82,0,54,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,519,#ff8040,516
27,1815_C4_529_4wk,310.9,9327,311.4,9342.0,1,Investigating,Right Object,,,,False,,0.9195504288671991,0.9210292812777284,3,82,0,54,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,520,#004080,516
28,1815_C4_529_4wk,317.9,9537,318.23333333333335,9547.0,1,Investigating,Right Object,,,,False,,0.940254362614611,0.9412402642216307,3,82,0,54,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,520,#004080,516
29,1815_C4_529_4wk,335.93333333333334,10078,,,1,Start/End,End,,,,True,,0.9935916395543725,0.9935916395543725,3,82,0,54,LOOPY_scoring_event_nonsocial,Nonsocial Event,523,#e80000,517
0,1815_C4_623_4wk,2.3333333333333335,70,,,1,Start/End,Start,,,,True,,0.007731389441130992,0.007731389441130992,3,83,0,54,LOOPY_scoring_event_nonsocial,Nonsocial Event,522,#00c600,517
1,1815_C4_623_4wk,3.2666666666666666,98,3.6666666666666665,110.0,1,Investigating,Left Object,,,,False,,0.010823945217583389,0.012149326264634415,3,83,0,54,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,519,#ff8040,516
2,1815_C4_623_4wk,4.9,147,6.466666666666667,194.0,1,Investigating,Right Object,,,,False,,0.016235917826375082,0.021426993593991604,3,83,0,54,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,520,#004080,516
3,1815_C4_623_4wk,24.2,726,28.3,849.0,1,Investigating,Left Object,,,,False,,0.08018555334658714,0.09377070907886018,3,83,0,54,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,519,#ff8040,516
4,1815_C4_623_4wk,33.7,1011,37.5,1125.0,1,Investigating,Left Object,,,,False,,0.11166335321404904,0.1242544731610338,3,83,0,54,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,519,#ff8040,516
5,1815_C4_623_4wk,38.53333333333333,1156,40.4,1212.0,1,Investigating,Left Object,,,,False,,0.12767837419924896,0.13386348575215373,3,83,0,54,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,519,#ff8040,516
6,1815_C4_623_4wk,76.76666666666667,2303,79.06666666666666,2372.0,1,Investigating,Left Object,,,,False,,0.25436271261320964,0.26198365363375303,3,83,0,54,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,519,#ff8040,516
7,1815_C4_623_4wk,106.86666666666666,3206,107.9,3237.0,1,Investigating,Left Object,,,,False,,0.35409763640379943,0.3575215374420146,3,83,0,54,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,519,#ff8040,516
8,1815_C4_623_4wk,117.46666666666667,3524,118.6,3558.0,1,Investigating,Left Object,,,,False,,0.38922023415065166,0.3929754804506296,3,83,0,54,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,519,#ff8040,516
9,1815_C4_623_4wk,120.66666666666667,3620,121.66666666666667,3650.0,1,Investigating,Right Object,,,,False,,0.39982328252705984,0.40313673514468745,3,83,0,54,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,520,#004080,516
10,1815_C4_623_4wk,124.36666666666666,3731,125.66666666666667,3770.0,1,Investigating,Right Object,,,,False,,0.4120830572122819,0.4163905456151977,3,83,0,54,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,520,#004080,516
11,1815_C4_623_4wk,130.06666666666666,3902,136.6,4098.0,1,Investigating,Left Object,,,,False,,0.430969737132759,0.4526176275679258,3,83,0,54,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,519,#ff8040,516
12,1815_C4_623_4wk,144.86666666666667,4346,145.63333333333333,4369.0,1,Investigating,Left Object,,,,False,,0.480008835873647,0.4825491495471615,3,83,0,54,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,519,#ff8040,516
13,1815_C4_623_4wk,170.93333333333334,5128,171.8,5154.0,1,Investigating,Left Object,,,,False,,0.5663795007731389,0.5692511597084162,3,83,0,54,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,519,#ff8040,516
14,1815_C4_623_4wk,176.06666666666666,5282,188.96666666666667,5669.0,1,Investigating,Right Object,,,,False,,0.5833885575436272,0.6261320963110227,3,83,0,54,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,520,#004080,516
15,1815_C4_623_4wk,189.7,5691,197.53333333333333,5926.0,1,Investigating,Right Object,,,,False,,0.6285619615639496,0.6545173404020322,3,83,0,54,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,520,#004080,516
16,1815_C4_623_4wk,198.93333333333334,5968,200.2,6006.0,1,Investigating,Left Object,,,,False,,0.6591561740667109,0.6633532140490391,3,83,0,54,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,519,#ff8040,516
17,1815_C4_623_4wk,201.03333333333333,6031,201.7,6051.0,1,Investigating,Left Object,,,,False,,0.6661144245637287,0.6683233929754805,3,83,0,54,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,519,#ff8040,516
18,1815_C4_623_4wk,204.23333333333332,6127,205.06666666666666,6152.0,1,Investigating,Left Object,,,,False,,0.676717472940137,0.6794786834548266,3,83,0,54,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,519,#ff8040,516
19,1815_C4_623_4wk,206.33333333333334,6190,208.96666666666667,6269.0,1,Investigating,Left Object,,,,False,,0.6836757234371549,0.6924011486635742,3,83,0,54,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,519,#ff8040,516
20,1815_C4_623_4wk,209.43333333333334,6283,210.0,6300.0,1,Investigating,Left Object,,,,False,,0.6939474265518003,0.6958250497017893,3,83,0,54,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,519,#ff8040,516
21,1815_C4_623_4wk,221.36666666666667,6641,221.93333333333334,6658.0,1,Investigating,Left Object,,,,False,,0.733487961122156,0.7353655842721449,3,83,0,54,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,519,#ff8040,516
22,1815_C4_623_4wk,223.76666666666668,6713,255.8,7674.0,1,Investigating,Left Object,,,,False,,0.7414402474044621,0.8475811795891319,3,83,0,54,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,519,#ff8040,516
23,1815_C4_623_4wk,256.96666666666664,7709,262.6333333333333,7879.0,1,Investigating,Right Object,,,,False,,0.8514468743096973,0.870223105809587,3,83,0,54,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,520,#004080,516
24,1815_C4_623_4wk,265.43333333333334,7963,266.46666666666664,7994.0,1,Investigating,Left Object,,,,False,,0.8795007731389441,0.8829246741771593,3,83,0,54,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,519,#ff8040,516
25,1815_C4_623_4wk,279.43333333333334,8383,280.1666666666667,8405.0,1,Investigating,Right Object,,,,False,,0.92588910978573,0.9283189750386569,3,83,0,54,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,520,#004080,516
26,1815_C4_623_4wk,281.8,8454,282.26666666666665,8468.0,1,Investigating,Left Object,,,,False,,0.9337309476474487,0.9352772255356748,3,83,0,54,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,519,#ff8040,516
27,1815_C4_623_4wk,297.3,8919,,,1,Start/End,End,,,,True,,0.9850894632206759,0.9850894632206759,3,83,0,54,LOOPY_scoring_event_nonsocial,Nonsocial Event,523,#e80000,517
0,1815_C3_544_4wk,2.433333333333333,73,,,1,Start/End,Start,,,,True,,0.006530685274646627,0.006530685274646627,3,86,0,54,LOOPY_scoring_event_nonsocial,Nonsocial Event,522,#00c600,517
1,1815_C3_544_4wk,5.833333333333333,175,10.1,303.0,1,Investigating,Right Object,,,,False,,0.015655752370728217,0.027106816961889425,3,86,0,54,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,520,#004080,516
2,1815_C3_544_4wk,12.3,369,12.9,387.0,1,Investigating,Left Object,,,,False,,0.033011272141706925,0.03462157809983897,3,86,0,54,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,519,#ff8040,516
3,1815_C3_544_4wk,14.633333333333333,439,26.733333333333334,802.0,1,Investigating,Right Object,,,,False,,0.03927357308999821,0.07174807657899446,3,86,0,54,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,520,#004080,516
4,1815_C3_544_4wk,29.566666666666666,887,32.56666666666667,977.0,1,Investigating,Right Object,,,,False,,0.07935229915906244,0.08740382894972266,3,86,0,54,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,520,#004080,516
5,1815_C3_544_4wk,43.9,1317,47.7,1431.0,1,Investigating,Left Object,,,,False,,0.11782071926999463,0.1280193236714976,3,86,0,54,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,519,#ff8040,516
6,1815_C3_544_4wk,81.53333333333333,2446,83.23333333333333,2497.0,1,Investigating,Right Object,,,,False,,0.21882268742172123,0.22338522096976204,3,86,0,54,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,520,#004080,516
7,1815_C3_544_4wk,84.13333333333334,2524,84.76666666666667,2543.0,1,Investigating,Left Object,,,,False,,0.2258006799069601,0.22750044730721058,3,86,0,54,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,519,#ff8040,516
8,1815_C3_544_4wk,91.4,2742,92.73333333333333,2782.0,1,Investigating,Left Object,,,,False,,0.24530327428878154,0.24888173197351943,3,86,0,54,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,519,#ff8040,516
9,1815_C3_544_4wk,131.53333333333333,3946,135.06666666666666,4052.0,1,Investigating,Left Object,,,,False,,0.35301485059939164,0.362497763463947,3,86,0,54,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,519,#ff8040,516
10,1815_C3_544_4wk,146.93333333333334,4408,151.86666666666667,4556.0,1,Investigating,Right Object,,,,False,,0.39434603685811415,0.4075863302916443,3,86,0,54,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,520,#004080,516
11,1815_C3_544_4wk,161.16666666666666,4835,162.36666666666667,4871.0,1,Investigating,Left Object,,,,False,,0.432546072642691,0.43576668455895506,3,86,0,54,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,519,#ff8040,516
